id,order_id,customer_id,amount,payment_date,payment_method,status
2056,2581,2282,6066.7,10/11/2024 2:50,credit_card,completed
2057,2582,2304,7444.24,7/24/2024 6:38,bank_transfer,completed
2058,2583,4047,4937.69,6/21/2024 6:07,credit_card,completed
2059,2584,2565,3713.87,3/7/2025 11:18,bank_transfer,completed
2060,2585,1097,2600.16,3/9/2025 22:52,bank_transfer,pending
2061,2586,3034,8538.42,2/4/2025 8:31,paypal,completed
2062,2588,2120,685.02,12/17/2024 16:34,paypal,completed
2063,2589,147,6589.31,6/19/2024 20:29,credit_card,completed
2064,2590,1735,6301.98,11/24/2024 20:54,paypal,completed
2065,2591,2473,9557.13,12/7/2024 6:56,credit_card,completed
2066,2592,942,5541.07,7/6/2024 3:11,paypal,pending
2067,2593,4725,1984.04,11/30/2024 2:11,bank_transfer,pending
2068,2595,1222,6529.43,10/25/2024 15:44,credit_card,completed
2069,2596,870,5171.29,5/1/2025 22:08,credit_card,completed
2070,2597,3674,2718,11/26/2024 15:22,bank_transfer,completed
2071,2599,4863,5913.73,4/3/2025 6:16,paypal,completed
2072,2600,3561,3235.95,12/20/2024 8:50,credit_card,pending
2073,2601,3872,881.23,10/13/2024 8:06,bank_transfer,completed
2074,2602,3690,2543.44,8/8/2024 14:00,paypal,completed
2075,2603,2815,1097.62,3/13/2025 12:09,paypal,completed
2076,2604,4087,2602.19,7/25/2024 19:11,credit_card,completed
2077,2605,1356,199.96,11/20/2024 20:16,paypal,completed
2078,2606,2930,1376.38,3/19/2025 13:00,credit_card,completed
2079,2607,4054,4338.42,8/15/2024 17:03,bank_transfer,completed
2080,2608,1713,11784.5,7/9/2024 12:43,paypal,completed
2081,2609,2479,1428.93,9/19/2024 8:37,bank_transfer,completed
2082,2610,243,7646.45,8/12/2024 18:11,paypal,completed
2083,2611,986,10008.6,5/31/2024 21:54,bank_transfer,completed
2084,2612,4188,4947.46,3/15/2025 13:15,bank_transfer,completed
2085,2613,1627,2330.76,12/8/2024 19:25,paypal,completed
2086,2614,2382,1701.54,7/29/2024 19:16,paypal,completed
2087,2618,843,6170.89,7/14/2024 2:50,bank_transfer,pending
2088,2620,794,5309.16,1/10/2025 21:59,credit_card,completed
2089,2621,3112,6791.59,4/24/2025 19:54,bank_transfer,completed
2090,2622,3209,2045.27,12/19/2024 18:44,credit_card,completed
2091,2623,3916,11857.7,3/1/2025 18:58,paypal,pending
2092,2624,3644,1042.1,7/17/2024 9:11,paypal,completed
2093,2626,2266,6619.33,8/19/2024 13:06,bank_transfer,completed
2094,2627,219,6156.88,12/27/2024 18:26,credit_card,pending
2095,2628,3388,6672.89,12/26/2024 7:59,paypal,completed
2096,2630,4339,335.38,12/7/2024 9:31,bank_transfer,completed
2097,2631,2433,4199.64,1/11/2025 8:26,paypal,completed
2098,2632,491,5325.33,9/12/2024 13:07,paypal,completed
2099,2633,4213,3844.2,4/15/2025 16:23,paypal,completed
2100,2634,2808,3434.39,4/20/2025 23:57,paypal,completed
2101,2635,3779,5225.2,3/3/2025 13:23,paypal,completed
2102,2636,898,1338.7,6/25/2024 1:31,credit_card,completed
2103,2637,4427,5195.68,8/28/2024 2:24,paypal,completed
2104,2638,2681,3478.08,11/28/2024 2:34,bank_transfer,pending
2105,2639,81,4575.7,3/25/2025 5:45,bank_transfer,completed
2106,2640,3587,4927.72,4/29/2025 12:52,paypal,pending
2107,2641,2909,6009.18,5/7/2024 20:08,paypal,pending
2108,2643,181,1849.02,7/29/2024 4:32,bank_transfer,pending
2109,2645,3504,6541.46,9/3/2024 13:34,paypal,pending
2110,2646,2368,7661.52,6/15/2024 23:45,paypal,completed
2111,2647,2488,634.95,11/22/2024 1:00,paypal,completed
2112,2648,4613,11824.1,9/16/2024 3:51,paypal,pending
2113,2649,2447,11233.2,12/27/2024 12:20,bank_transfer,completed
2114,2650,2666,4348.61,6/27/2024 10:58,bank_transfer,completed
2115,2651,1470,7605.42,7/21/2024 9:11,paypal,completed
2116,2652,224,723.13,6/6/2024 19:23,paypal,completed
2117,2653,1227,7905.98,7/3/2024 10:41,paypal,completed
2118,2654,3743,2273.73,9/20/2024 0:49,paypal,completed
2119,2655,696,13025.7,11/10/2024 13:21,bank_transfer,pending
2120,2656,4073,3231.87,1/8/2025 23:45,bank_transfer,completed
2121,2657,1384,3108.97,4/7/2025 2:58,bank_transfer,pending
2122,2658,543,3990.01,10/31/2024 23:25,paypal,pending
2123,2659,4489,1856.58,4/5/2025 8:04,credit_card,completed
2124,2660,4873,4776.13,7/12/2024 8:36,paypal,completed
2125,2661,4614,2361.82,9/12/2024 0:27,credit_card,completed
2126,2663,3436,9265.47,7/9/2024 0:07,paypal,completed
2127,2664,546,5037.53,6/28/2024 10:46,credit_card,completed
2128,2665,3906,899.66,6/26/2024 3:18,paypal,completed
2129,2666,374,5643.4,12/14/2024 4:05,paypal,completed
2130,2667,3259,1409.11,7/23/2024 3:59,paypal,completed
2131,2668,1197,8640.62,4/7/2025 1:24,credit_card,completed
2132,2670,2354,4391.09,4/26/2025 20:29,credit_card,completed
2133,2671,750,6538.41,7/15/2024 11:43,paypal,pending
2134,2672,367,5134.5,4/3/2025 15:17,paypal,completed
2135,2673,3761,5298.04,2/1/2025 3:05,credit_card,pending
2136,2674,900,8405.27,9/7/2024 20:20,bank_transfer,completed
2137,2676,4693,415.6,12/14/2024 17:28,paypal,completed
2138,2677,2412,3909.04,6/4/2024 10:26,credit_card,completed
2139,2678,732,1359.4,7/28/2024 11:02,credit_card,completed
2140,2680,3997,3854.35,8/22/2024 7:33,bank_transfer,completed
2141,2682,2241,5132.88,1/13/2025 7:45,paypal,completed
2142,2683,442,4351.22,12/1/2024 1:54,paypal,completed
2143,2685,4485,4896.61,6/28/2024 6:56,bank_transfer,completed
2144,2686,674,3162.88,8/1/2024 8:58,credit_card,pending
2145,2689,4306,8960.47,5/28/2024 15:09,credit_card,completed
2146,2691,2495,6104.23,7/7/2024 18:39,credit_card,completed
2147,2692,960,7439.42,10/23/2024 20:53,bank_transfer,completed
2148,2693,497,3056.3,7/15/2024 6:01,paypal,completed
2149,2696,2758,4594.98,7/25/2024 19:07,credit_card,completed
2150,2698,3804,9202.5,12/25/2024 20:40,bank_transfer,completed
2151,2699,2792,5234.49,3/16/2025 8:26,paypal,completed
2152,2700,308,6616.31,7/25/2024 12:55,paypal,pending
2153,2701,1399,7546.82,5/23/2024 17:43,bank_transfer,completed
2154,2702,3248,10610.1,8/27/2024 6:01,paypal,completed
2155,2703,953,3877.24,12/28/2024 17:42,bank_transfer,pending
2156,2704,1755,641.91,3/21/2025 5:16,bank_transfer,pending
2157,2705,714,11087.5,2/12/2025 11:41,paypal,completed
2158,2706,3189,187.8,9/28/2024 4:26,bank_transfer,completed
2159,2707,3632,4920.32,8/17/2024 14:09,paypal,completed
2160,2708,2685,6178.06,4/8/2025 23:27,credit_card,pending
2161,2709,4478,335.7,5/20/2024 3:16,credit_card,completed
2162,2710,749,745.42,10/18/2024 21:02,bank_transfer,completed
2163,2711,952,3355.26,5/8/2024 6:11,credit_card,completed
2164,2712,3102,592.21,8/28/2024 13:23,bank_transfer,completed
2165,2714,2507,10615.8,3/12/2025 11:01,paypal,completed
2166,2716,4623,3990.48,1/21/2025 23:55,credit_card,completed
2167,2717,2013,4752.01,5/14/2024 4:02,credit_card,completed
2168,2718,2824,279.2,7/31/2024 2:05,paypal,pending
2169,2719,511,1662.15,3/23/2025 7:40,credit_card,completed
2170,2720,3265,9417.75,1/9/2025 22:47,credit_card,completed
2171,2721,3941,2430.4,10/1/2024 2:40,bank_transfer,completed
2172,2722,3409,1902.52,2/21/2025 2:05,bank_transfer,completed
2173,2723,4878,6276.72,9/7/2024 6:02,paypal,pending
2174,2724,2971,10571.4,3/9/2025 15:44,paypal,completed
2175,2725,456,7145.23,7/31/2024 17:56,bank_transfer,completed
2176,2727,2880,3902.51,7/30/2024 21:44,bank_transfer,pending
2177,2728,2343,6839.5,7/5/2024 9:34,bank_transfer,completed
2178,2729,4304,4990.54,4/21/2025 2:33,credit_card,completed
2179,2731,4102,1199.5,2/25/2025 2:30,bank_transfer,completed
2180,2733,1056,3209.55,11/13/2024 21:22,bank_transfer,pending
2181,2734,1373,5614.75,12/4/2024 4:28,paypal,completed
2182,2735,4206,5658.01,10/17/2024 10:10,paypal,completed
2183,2736,3582,2230.08,4/19/2025 11:40,credit_card,completed
2184,2737,4138,1040.19,8/31/2024 5:36,paypal,completed
2185,2738,3264,4496.21,10/7/2024 19:17,bank_transfer,completed
2186,2740,3811,6617,2/21/2025 22:54,credit_card,pending
2187,2741,3889,2150.04,8/4/2024 3:28,credit_card,completed
2188,2743,13,4010.06,2/8/2025 17:16,credit_card,completed
2189,2744,1887,3108.2,5/5/2024 5:51,paypal,completed
2190,2745,4762,4957.3,5/29/2024 21:38,paypal,pending
2191,2747,4302,6837.36,4/26/2025 12:09,credit_card,pending
2192,2748,4151,1364.42,6/3/2024 6:52,paypal,completed
2193,2749,3049,836,9/2/2024 6:55,paypal,completed
2194,2751,4503,412,4/4/2025 18:36,credit_card,completed
2195,2753,1931,7938.9,7/5/2024 19:20,credit_card,completed
2196,2754,4884,6537.57,2/28/2025 18:54,bank_transfer,completed
2197,2755,1425,6162.27,11/24/2024 14:42,paypal,completed
2198,2756,1979,9669.04,11/16/2024 2:09,bank_transfer,pending
2199,2757,2951,9150.79,7/21/2024 23:32,bank_transfer,pending
2200,2758,1773,4121.85,11/8/2024 19:18,bank_transfer,pending
2201,2759,4370,2926.1,8/8/2024 11:01,bank_transfer,completed
2202,2760,2383,3571.52,7/18/2024 19:34,bank_transfer,completed
2203,2761,3855,6406.06,8/23/2024 12:20,bank_transfer,completed
2204,2762,4331,705.36,10/14/2024 1:26,paypal,completed
2205,2763,3246,2769.63,3/4/2025 0:21,bank_transfer,completed
2206,2765,3941,1003.63,6/1/2024 21:13,credit_card,completed
2207,2766,3675,483.11,2/27/2025 1:06,credit_card,pending
2208,2767,3717,5700.56,4/28/2025 23:48,paypal,completed
2209,2768,781,3071.69,12/14/2024 2:28,bank_transfer,completed
2210,2769,1642,800.2,8/25/2024 8:19,credit_card,completed
2211,2770,689,5401.3,5/19/2024 23:57,paypal,completed
2212,2771,397,2006.59,4/26/2025 7:02,credit_card,completed
2213,2772,184,4444.92,7/1/2024 23:28,paypal,pending
2214,2775,4541,6083.18,9/11/2024 11:02,paypal,completed
2215,2776,1268,1663.38,5/25/2024 2:11,bank_transfer,pending
2216,2777,3984,1836.42,1/5/2025 14:35,paypal,pending
2217,2778,3938,1008.68,12/3/2024 2:31,bank_transfer,completed
2218,2780,808,10156.2,11/27/2024 10:00,credit_card,pending
2219,2781,1099,1657,11/29/2024 23:39,paypal,pending
2220,2782,4274,6164.24,5/25/2024 17:27,bank_transfer,completed
2221,2783,4083,1440.86,12/28/2024 13:06,credit_card,pending
2222,2784,2737,3539.47,6/20/2024 16:56,credit_card,completed
2223,2785,758,1087.47,11/9/2024 2:25,bank_transfer,pending
2224,2786,2642,4206.18,10/20/2024 16:55,paypal,completed
2225,2787,2787,7088.58,8/5/2024 13:19,credit_card,completed
2226,2788,3763,469.59,5/20/2024 20:17,credit_card,completed
2227,2791,1485,5477.8,2/1/2025 7:33,paypal,completed
2228,2792,4171,5526.64,10/1/2024 14:08,bank_transfer,completed
2229,2793,2227,3873.75,10/27/2024 15:27,bank_transfer,completed
2230,2794,3835,1486.65,9/28/2024 9:12,credit_card,completed
2231,2795,2707,4732.05,10/18/2024 5:23,bank_transfer,completed
2232,2798,4354,7638.47,8/23/2024 11:48,credit_card,completed
2233,2799,94,5435.26,7/21/2024 5:20,credit_card,completed
2234,2800,519,2260.19,2/5/2025 13:03,credit_card,pending
2235,2801,2862,7482.09,6/22/2024 22:39,credit_card,completed
2236,2802,1825,9232.28,5/5/2024 20:53,bank_transfer,pending
2237,2803,1853,11087.3,3/19/2025 20:23,credit_card,completed
2238,2804,13,4606.32,7/15/2024 9:06,bank_transfer,pending
2239,2805,2529,6348.46,3/19/2025 5:39,bank_transfer,completed
2240,2806,1535,4774.55,4/26/2025 7:54,paypal,completed
2241,2807,4390,3822.88,12/16/2024 16:18,bank_transfer,completed
2242,2808,3400,4036.11,1/12/2025 7:01,credit_card,completed
2243,2809,3909,2970.84,6/23/2024 18:36,credit_card,completed
2244,2810,1590,7203.89,1/20/2025 4:51,bank_transfer,completed
2245,2811,3469,1730.2,6/28/2024 19:58,bank_transfer,completed
2246,2813,3757,1988.07,12/9/2024 2:52,bank_transfer,completed
2247,2814,2517,221.36,4/18/2025 13:14,bank_transfer,completed
2248,2815,1909,119.69,9/17/2024 19:28,bank_transfer,completed
2249,2818,3774,11268,3/14/2025 1:01,credit_card,completed
2250,2819,1963,1520.81,12/2/2024 14:08,bank_transfer,completed
2251,2820,3169,852.29,9/23/2024 6:16,credit_card,completed
2252,2822,2907,7120.17,3/12/2025 12:53,paypal,completed
2253,2823,4944,5138.37,5/25/2024 14:15,credit_card,pending
2254,2824,2465,2033.86,9/22/2024 18:15,bank_transfer,completed
2255,2825,2826,4330.2,3/4/2025 5:20,bank_transfer,pending
2256,2826,414,1799.34,6/22/2024 18:36,paypal,completed
2257,2827,1700,5008.08,12/5/2024 11:32,credit_card,completed
2258,2829,3887,1723.24,6/23/2024 18:53,paypal,completed
2259,2830,369,11985.6,9/13/2024 17:41,paypal,completed
2260,2831,83,4399.1,11/17/2024 19:27,paypal,pending
2261,2832,2044,2132.49,2/5/2025 8:20,paypal,completed
2262,2834,1071,4136.32,4/19/2025 6:32,credit_card,completed
2263,2835,3751,501.99,3/10/2025 22:19,bank_transfer,completed
2264,2837,1136,9000.37,1/22/2025 7:03,paypal,pending
2265,2838,2545,3443.1,7/8/2024 11:12,paypal,pending
2266,2839,494,598.45,2/10/2025 0:51,credit_card,completed
2267,2840,4982,1033.14,8/17/2024 17:05,credit_card,completed
2268,2841,2016,3238.5,12/6/2024 16:20,paypal,completed
2269,2842,4730,3374.74,7/5/2024 16:50,credit_card,completed
2270,2843,3165,7707.4,8/15/2024 23:27,bank_transfer,completed
2271,2844,1966,3098.12,9/23/2024 10:58,bank_transfer,completed
2272,2846,4243,4678.87,12/27/2024 14:56,bank_transfer,completed
2273,2847,504,7972.49,12/20/2024 13:43,paypal,pending
2274,2849,2675,3099.47,10/25/2024 1:34,credit_card,completed
2275,2850,95,2978.37,6/27/2024 8:29,bank_transfer,completed
2276,2851,4219,11231.9,6/12/2024 16:01,credit_card,completed
2277,2853,4889,5267.7,2/12/2025 14:01,credit_card,completed
2278,2854,3965,6158.88,8/21/2024 10:39,bank_transfer,completed
2279,2855,3620,1072.66,5/23/2024 20:00,paypal,completed
2280,2856,2920,3239.11,1/23/2025 18:08,credit_card,completed
2281,2857,2621,2312,7/19/2024 15:11,paypal,completed
2282,2860,583,520.75,5/2/2025 2:24,bank_transfer,completed
2283,2861,2307,290.78,5/29/2024 13:06,credit_card,completed
2284,2862,457,1343.64,6/2/2024 9:34,paypal,completed
2285,2863,4508,7522.2,8/15/2024 17:09,bank_transfer,completed
2286,2864,561,2704.95,11/11/2024 2:15,credit_card,completed
2287,2865,4870,7761.12,6/19/2024 13:51,credit_card,completed
2288,2866,1814,119.73,3/1/2025 23:29,paypal,pending
2289,2867,2829,5072.42,6/30/2024 20:33,bank_transfer,completed
2290,2868,3881,2566.1,8/15/2024 20:46,paypal,pending
2291,2869,247,5017.66,9/1/2024 15:26,bank_transfer,completed
2292,2870,4371,1961.17,4/7/2025 13:01,credit_card,completed
2293,2871,2632,11651.4,4/1/2025 13:35,bank_transfer,completed
2294,2872,109,6289.51,4/1/2025 0:56,bank_transfer,completed
2295,2873,4502,7015.81,6/15/2024 8:45,bank_transfer,completed
2296,2874,56,2965.51,5/13/2024 3:16,paypal,pending
2297,2875,4637,3337.92,6/30/2024 18:21,paypal,completed
2298,2876,3162,5099.48,2/9/2025 9:39,bank_transfer,completed
2299,2877,1308,15944.2,11/19/2024 8:40,bank_transfer,completed
2300,2878,1677,2950.89,10/22/2024 11:22,bank_transfer,completed
2301,2879,2587,4739.16,7/16/2024 19:20,credit_card,pending
2302,2880,4261,1439.79,1/15/2025 22:17,bank_transfer,completed
2303,2881,2707,11593.9,4/8/2025 18:57,paypal,pending
2304,2882,4402,3434.32,4/21/2025 17:35,paypal,completed
2305,2883,2140,5802.59,12/13/2024 16:36,credit_card,pending
2306,2885,2673,5795.45,9/20/2024 5:21,paypal,completed
2307,2887,3540,3342.45,3/9/2025 2:10,paypal,completed
2308,2888,4657,6111.22,12/5/2024 15:37,paypal,completed
2309,2889,400,2336.59,1/29/2025 7:35,paypal,completed
2310,2890,1642,2520.3,2/8/2025 7:18,paypal,completed
2311,2891,775,10457.3,6/1/2024 16:26,bank_transfer,pending
2312,2893,2147,6435.19,11/6/2024 23:49,paypal,completed
2313,2894,1876,2035.3,4/28/2025 10:32,bank_transfer,completed
2314,2895,2496,2494.47,3/2/2025 18:59,credit_card,completed
2315,2897,13,8058.86,4/21/2025 11:50,credit_card,completed
2316,2898,3495,6975.78,6/11/2024 14:25,paypal,completed
2317,2899,3855,5694.51,3/8/2025 8:30,paypal,pending
2318,2900,2052,1330.4,7/12/2024 22:16,credit_card,completed
2319,2901,203,7960.76,10/4/2024 10:58,credit_card,completed
2320,2902,4439,3616.82,1/1/2025 7:06,credit_card,completed
2321,2903,2374,517.59,11/6/2024 0:35,credit_card,completed
2322,2904,3349,2937.44,6/18/2024 1:52,bank_transfer,completed
2323,2905,1903,3845.31,2/15/2025 19:42,paypal,completed
2324,2906,3609,6646.95,7/6/2024 16:03,bank_transfer,completed
2325,2907,2975,96.39,8/10/2024 21:16,bank_transfer,completed
2326,2908,1618,814.32,7/30/2024 19:03,bank_transfer,pending
2327,2909,712,12896.8,5/29/2024 6:01,bank_transfer,completed
2328,2910,1419,3569.9,9/13/2024 15:56,bank_transfer,completed
2329,2912,2496,936.98,3/29/2025 0:15,credit_card,completed
2330,2913,3431,1434.84,6/26/2024 2:02,bank_transfer,completed
2331,2914,2823,2181.4,7/12/2024 3:42,bank_transfer,completed
2332,2915,4139,7922.54,9/7/2024 7:46,credit_card,completed
2333,2916,2163,4024.25,9/14/2024 19:39,paypal,completed
2334,2917,580,5933.33,5/16/2024 20:59,paypal,completed
2335,2920,4521,1585.22,11/18/2024 4:59,bank_transfer,completed
2336,2922,3319,1593.39,7/20/2024 2:18,bank_transfer,completed
2337,2923,3141,2611.9,10/8/2024 3:26,paypal,completed
2338,2925,3675,420.77,2/10/2025 13:05,paypal,pending
2339,2927,2146,8872.4,4/9/2025 13:21,credit_card,pending
2340,2929,383,3527.89,1/14/2025 5:42,paypal,pending
2341,2930,642,3441.94,6/15/2024 2:03,bank_transfer,completed
2342,2931,861,4935.89,7/8/2024 14:21,bank_transfer,completed
2343,2932,3421,4038.91,9/26/2024 12:33,bank_transfer,completed
2344,2933,2201,8534.24,5/6/2024 9:05,credit_card,completed
2345,2935,4542,7389.03,2/14/2025 11:54,credit_card,pending
2346,2936,2214,1173.74,11/18/2024 20:30,credit_card,pending
2347,2937,3670,9514.21,2/15/2025 18:21,credit_card,pending
2348,2939,2363,5316.45,6/9/2024 13:16,bank_transfer,completed
2349,2940,4077,879.86,1/19/2025 8:27,paypal,pending
2350,2941,4687,3127.29,10/28/2024 9:50,credit_card,completed
2351,2942,2196,6908.21,6/21/2024 22:14,paypal,completed
2352,2943,4508,7633.95,5/2/2025 17:22,paypal,completed
2353,2944,4148,3280.84,12/24/2024 6:52,bank_transfer,pending
2354,2946,3763,2832.39,7/31/2024 16:16,bank_transfer,completed
2355,2947,506,5572.34,3/29/2025 2:33,credit_card,completed
2356,2948,4532,3871.4,10/6/2024 3:23,credit_card,completed
2357,2950,902,162,1/5/2025 8:37,bank_transfer,completed
2358,2951,3687,5557.43,8/10/2024 22:11,bank_transfer,pending
2359,2952,4702,9135.04,6/4/2024 6:30,credit_card,completed
2360,2953,812,5423.27,4/23/2025 5:46,paypal,completed
2361,2954,3824,11454.9,1/12/2025 6:27,bank_transfer,completed
2362,2955,1202,4259.05,4/21/2025 12:26,bank_transfer,completed
2363,2956,4081,2091.66,4/17/2025 15:09,paypal,completed
2364,2957,3716,2312.72,12/1/2024 12:23,bank_transfer,pending
2365,2958,752,8897,6/22/2024 13:06,credit_card,completed
2366,2959,250,3873,3/4/2025 1:24,paypal,completed
2367,2960,792,4568.16,4/8/2025 11:30,credit_card,pending
2368,2961,898,1156.71,7/1/2024 7:04,credit_card,pending
2369,2962,4630,2234.61,4/5/2025 4:44,bank_transfer,pending
2370,2963,3571,1560.6,3/11/2025 9:55,paypal,completed
2371,2964,2626,141.74,5/6/2024 4:30,bank_transfer,pending
2372,2966,3465,1359.2,12/14/2024 6:27,credit_card,completed
2373,2967,4887,5305.3,3/4/2025 16:05,paypal,pending
2374,2968,2565,5191.39,12/6/2024 17:48,bank_transfer,pending
2375,2969,637,3376.81,7/17/2024 16:58,bank_transfer,pending
2376,2971,849,871,1/8/2025 18:21,paypal,completed
2377,2973,1242,2975.38,7/8/2024 11:24,paypal,completed
2378,2974,1744,2876.92,3/15/2025 18:23,bank_transfer,completed
2379,2975,1134,3460.45,8/22/2024 7:20,bank_transfer,completed
2380,2976,2288,1359.5,8/17/2024 14:38,bank_transfer,completed
2381,2977,4377,2644.09,11/26/2024 22:48,bank_transfer,completed
2382,2979,3263,2181.4,4/3/2025 12:27,paypal,completed
2383,2981,1183,4797.39,8/14/2024 2:00,credit_card,completed
2384,2982,3785,5743.65,1/19/2025 21:32,credit_card,completed
2385,2983,300,2741.92,8/24/2024 8:01,credit_card,pending
2386,2984,1834,2897.43,2/21/2025 7:50,credit_card,pending
2387,2985,156,3676.84,11/27/2024 6:45,credit_card,pending
2388,2986,3241,2113.99,10/31/2024 1:40,bank_transfer,completed
2389,2988,275,1831.08,10/31/2024 4:55,bank_transfer,completed
