id,order_id,shipping_date,tracking_number,carrier,status
1242,3008,8/3/2024 13:13,TRK-08031105-EQDE,DHL,delivered
1243,3012,11/1/2024 1:59,TRK-83993369-CJnB,DHL,in_transit
1244,3013,5/3/2025 12:37,TRK-23653717-hCqb,DHL,delivered
1245,3015,9/6/2024 23:15,TRK-08410397-XbEw,USPS,delivered
1246,3016,5/2/2025 21:46,TRK-95483158-vmOG,DHL,in_transit
1247,3020,6/25/2024 6:27,TRK-78090997-EGbW,UPS,delivered
1248,3021,11/14/2024 23:03,TRK-27728003-sPoD,USPS,delivered
1249,3022,1/29/2025 14:59,TRK-61876048-cFfl,DHL,delivered
1250,3027,7/27/2024 13:38,TRK-89598079-aDhY,UPS,in_transit
1251,3028,1/29/2025 19:35,TRK-97825618-ZrWx,FedEx,delivered
1252,3030,1/19/2025 4:08,TRK-56019789-LSOS,DHL,delivered
1253,3033,3/11/2025 3:59,TRK-24583071-zAbT,UPS,in_transit
1254,3034,3/20/2025 12:38,TRK-07061962-QMHM,USPS,in_transit
1255,3036,2/28/2025 6:02,TRK-78409426-fApm,USPS,in_transit
1256,3039,12/5/2024 13:12,TRK-15835766-ImSp,DHL,delivered
1257,3043,8/31/2024 18:50,TRK-11463603-rcNg,UPS,delivered
1258,3044,3/19/2025 10:51,TRK-00050318-scIp,DHL,delivered
1259,3045,4/12/2025 17:08,TRK-66479473-JYLG,USPS,delivered
1260,3046,1/27/2025 9:29,TRK-54910338-keAD,DHL,delivered
1261,3047,7/1/2024 11:11,TRK-24981593-tODe,USPS,delivered
1262,3049,1/13/2025 7:56,TRK-11145842-rVGG,USPS,delivered
1263,3056,10/28/2024 14:03,TRK-14024716-xWpl,USPS,in_transit
1264,3057,2/24/2025 14:23,TRK-94420165-CxCE,USPS,in_transit
1265,3061,2/3/2025 12:23,TRK-11319183-riKY,UPS,delivered
1266,3065,3/4/2025 4:41,TRK-42916707-shNU,USPS,delivered
1267,3068,8/19/2024 1:47,TRK-38755707-ePpJ,UPS,delivered
1268,3072,7/16/2024 22:59,TRK-68381859-bBKr,UPS,delivered
1269,3073,10/24/2024 20:14,TRK-10677942-Mvko,USPS,delivered
1270,3074,10/3/2024 15:27,TRK-66965162-bDZG,USPS,in_transit
1271,3076,1/6/2025 15:37,TRK-16189531-SawA,UPS,in_transit
1272,3077,3/22/2025 22:55,TRK-71720874-WzFp,UPS,delivered
1273,3078,8/27/2024 9:07,TRK-06908644-TbXQ,USPS,in_transit
1274,3079,9/30/2024 18:35,TRK-00780392-PMRx,DHL,delivered
1275,3080,8/30/2024 16:39,TRK-21317109-PEjK,UPS,in_transit
1276,3081,6/22/2024 3:15,TRK-64802853-QVAC,DHL,delivered
1277,3082,1/24/2025 17:42,TRK-20042367-iqlv,USPS,in_transit
1278,3086,4/13/2025 21:48,TRK-67480571-ENnm,FedEx,in_transit
1279,3087,4/22/2025 14:14,TRK-91531076-znYV,UPS,in_transit
1280,3089,1/26/2025 18:33,TRK-75518996-yKqg,DHL,in_transit
1281,3092,10/21/2024 9:59,TRK-12145813-HjdO,UPS,delivered
1282,3094,12/13/2024 9:04,TRK-16083357-jnVi,USPS,in_transit
1283,3096,1/20/2025 21:37,TRK-24870296-UNsy,UPS,in_transit
1284,3098,5/24/2024 10:05,TRK-59724448-CknI,USPS,in_transit
1285,3103,8/20/2024 17:42,TRK-29044809-FZiS,UPS,in_transit
1286,3108,6/4/2024 9:05,TRK-33596261-XhDC,FedEx,delivered
1287,3110,10/17/2024 4:13,TRK-73215715-EsFC,FedEx,in_transit
1288,3117,8/27/2024 2:43,TRK-49203433-MYvq,FedEx,in_transit
1289,3118,5/29/2024 21:21,TRK-57681769-kykL,UPS,delivered
1290,3119,7/1/2024 8:40,TRK-64454128-FdXo,DHL,delivered
1291,3122,8/1/2024 4:37,TRK-03812831-ApnE,FedEx,delivered
1292,3124,2/15/2025 23:58,TRK-97229536-XbsL,USPS,delivered
1293,3126,7/25/2024 7:45,TRK-88908455-QRWQ,UPS,in_transit
1294,3127,7/27/2024 20:12,TRK-66076058-rLkq,USPS,delivered
1295,3131,3/5/2025 20:33,TRK-17227608-dhbZ,USPS,delivered
1296,3132,12/13/2024 20:57,TRK-44846311-idyF,FedEx,in_transit
1297,3134,8/3/2024 12:57,TRK-58362418-TtTg,UPS,delivered
1298,3136,4/24/2025 8:16,TRK-10629238-lcWl,FedEx,delivered
1299,3139,12/4/2024 7:07,TRK-27028609-JNqD,FedEx,in_transit
1300,3140,10/23/2024 7:05,TRK-02954559-XiBG,UPS,in_transit
1301,3141,1/6/2025 18:11,TRK-64285096-BfKL,FedEx,in_transit
1302,3143,11/2/2024 10:15,TRK-17289088-iYZD,UPS,delivered
1303,3144,4/19/2025 19:55,TRK-00273710-HzhC,DHL,delivered
1304,3145,10/20/2024 18:19,TRK-55482953-YSSQ,UPS,in_transit
1305,3147,11/8/2024 7:33,TRK-62389060-SkzK,USPS,in_transit
1306,3149,7/5/2024 21:09,TRK-21770583-qZdb,FedEx,delivered
1307,3156,12/28/2024 7:36,TRK-48711970-bVMm,USPS,in_transit
1308,3158,3/10/2025 19:10,TRK-36140137-ebEL,UPS,in_transit
1309,3160,10/31/2024 3:24,TRK-51265788-ZMLJ,FedEx,in_transit
1310,3161,1/10/2025 10:02,TRK-47616961-kVAY,UPS,in_transit
1311,3162,10/24/2024 5:28,TRK-37944603-HLQx,DHL,in_transit
1312,3163,4/4/2025 21:23,TRK-96403691-aBBF,FedEx,in_transit
1313,3166,4/8/2025 3:21,TRK-42335122-XLCN,DHL,in_transit
1314,3170,8/15/2024 18:58,TRK-23698057-Stnn,DHL,delivered
1315,3172,3/16/2025 19:01,TRK-50517485-YCrN,FedEx,in_transit
1316,3175,10/9/2024 22:45,TRK-91510148-Napc,DHL,delivered
1317,3178,5/31/2024 2:29,TRK-56320979-VLiX,DHL,delivered
1318,3184,11/4/2024 18:54,TRK-97636817-ubaw,FedEx,in_transit
1319,3185,8/11/2024 18:07,TRK-52745913-ZdBi,UPS,in_transit
1320,3189,9/27/2024 15:27,TRK-72872656-SvIF,USPS,in_transit
1321,3191,9/11/2024 13:50,TRK-99968519-Kqlx,DHL,delivered
1322,3192,8/4/2024 5:31,TRK-94584424-sFKc,DHL,delivered
1323,3195,9/8/2024 8:59,TRK-53887302-cvqJ,UPS,in_transit
1324,3197,6/16/2024 6:43,TRK-37181308-dzAX,USPS,in_transit
1325,3198,12/29/2024 11:38,TRK-38544414-jhty,FedEx,delivered
1326,3202,4/14/2025 14:21,TRK-20656357-aDSS,USPS,in_transit
1327,3203,3/24/2025 9:59,TRK-25352298-gRED,UPS,delivered
1328,3209,8/21/2024 9:38,TRK-56572750-nNKZ,USPS,in_transit
1329,3212,5/30/2024 14:17,TRK-00783370-RcoY,USPS,in_transit
1330,3213,11/15/2024 20:12,TRK-01743178-DtyA,FedEx,in_transit
1331,3214,12/23/2024 19:27,TRK-95485100-RaVV,UPS,delivered
1332,3217,8/24/2024 13:20,TRK-57090010-VFwA,USPS,delivered
1333,3218,12/15/2024 14:55,TRK-43399331-Ikvx,USPS,delivered
1334,3221,9/1/2024 0:48,TRK-68088849-Zgjo,FedEx,in_transit
1335,3223,5/24/2024 8:06,TRK-51116710-tIQP,FedEx,delivered
1336,3226,9/26/2024 11:12,TRK-07789384-ImQJ,UPS,in_transit
1337,3227,10/5/2024 5:59,TRK-94377181-MtIx,USPS,in_transit
1338,3228,4/27/2025 0:39,TRK-37481618-dheP,DHL,in_transit
1339,3231,6/12/2024 7:44,TRK-65955798-tOwp,FedEx,in_transit
1340,3232,12/12/2024 22:50,TRK-89430505-EDiD,DHL,in_transit
1341,3234,1/20/2025 8:28,TRK-79089187-WhIQ,USPS,delivered
1342,3237,6/20/2024 10:41,TRK-76387735-iZxc,UPS,in_transit
1343,3239,3/13/2025 5:19,TRK-49791967-xHPp,UPS,in_transit
1344,3241,1/28/2025 15:06,TRK-86874791-ZkSp,DHL,in_transit
1345,3243,6/22/2024 10:06,TRK-16292140-rTKr,UPS,in_transit
1346,3244,8/20/2024 1:29,TRK-24265935-AdUy,FedEx,delivered
1347,3246,3/12/2025 5:55,TRK-74049782-mKnX,DHL,in_transit
1348,3249,3/17/2025 21:32,TRK-38204569-LYGF,DHL,delivered
1349,3251,10/15/2024 23:22,TRK-36460896-PZju,FedEx,in_transit
1350,3252,5/4/2025 18:09,TRK-96252145-fWCf,USPS,delivered
1351,3253,12/21/2024 21:17,TRK-21471951-vgzr,DHL,delivered
1352,3254,10/23/2024 20:11,TRK-18826316-rgmr,DHL,in_transit
1353,3255,1/29/2025 1:57,TRK-52591599-wyNO,DHL,in_transit
1354,3259,9/19/2024 3:45,TRK-56521069-vKzO,UPS,delivered
1355,3265,5/30/2024 23:17,TRK-29869038-AFvy,UPS,delivered
1356,3270,12/20/2024 15:58,TRK-76023409-Gmje,UPS,in_transit
1357,3272,6/1/2024 8:23,TRK-80331251-uEUt,USPS,delivered
1358,3274,9/8/2024 1:09,TRK-04496055-BusC,USPS,in_transit
1359,3275,12/27/2024 12:43,TRK-78056022-DFmU,USPS,delivered
1360,3277,7/13/2024 13:50,TRK-58629633-rJHk,UPS,delivered
1361,3279,10/21/2024 14:08,TRK-41213144-rRpa,FedEx,in_transit
1362,3280,8/12/2024 14:28,TRK-16270058-qFBr,DHL,delivered
1363,3282,9/14/2024 0:39,TRK-67940618-dKqR,FedEx,delivered
1364,3286,1/25/2025 0:15,TRK-75747905-AoMH,FedEx,delivered
1365,3288,11/14/2024 23:15,TRK-86844655-llpe,USPS,delivered
1366,3291,1/22/2025 0:34,TRK-08651549-XvgA,UPS,delivered
1367,3293,1/23/2025 22:49,TRK-07353682-jXlg,FedEx,delivered
1368,3294,7/11/2024 12:11,TRK-50096145-tnGY,UPS,in_transit
1369,3297,8/20/2024 16:23,TRK-18472381-ZiZB,DHL,in_transit
1370,3302,7/27/2024 13:45,TRK-49273622-IcTy,FedEx,in_transit
1371,3304,3/12/2025 23:04,TRK-23764314-tSfI,USPS,delivered
1372,3307,1/18/2025 12:53,TRK-09120296-iPfP,UPS,delivered
1373,3308,12/4/2024 20:25,TRK-83128861-uLbr,UPS,in_transit
1374,3310,12/22/2024 5:32,TRK-13663166-vpad,FedEx,delivered
1375,3313,11/19/2024 14:52,TRK-42414407-VwAR,DHL,delivered
1376,3314,4/10/2025 20:40,TRK-95066797-CBTD,USPS,delivered
1377,3315,11/19/2024 0:33,TRK-06132684-pHtF,DHL,delivered
1378,3317,9/21/2024 10:22,TRK-51285059-zAXc,UPS,delivered
1379,3321,10/12/2024 1:06,TRK-33251461-snRu,USPS,in_transit
1380,3322,12/4/2024 14:02,TRK-31241276-tExQ,USPS,in_transit
1381,3323,11/12/2024 22:41,TRK-06905811-LNoT,USPS,in_transit
1382,3325,6/15/2024 7:39,TRK-71058302-EOsH,FedEx,in_transit
1383,3326,12/25/2024 14:06,TRK-75845800-lYzX,USPS,in_transit
1384,3329,7/30/2024 15:38,TRK-39149788-FstR,UPS,in_transit
1385,3330,9/7/2024 11:47,TRK-89838635-KVUR,USPS,delivered
1386,3332,12/23/2024 10:38,TRK-91387075-VNAQ,USPS,in_transit
1387,3334,11/10/2024 16:51,TRK-89759978-RRrz,UPS,in_transit
1388,3335,7/13/2024 15:27,TRK-00835176-ewfW,FedEx,in_transit
1389,3336,3/2/2025 3:48,TRK-05248228-kexR,FedEx,delivered
1390,3338,12/19/2024 22:56,TRK-10447873-orDh,DHL,delivered
1391,3339,4/20/2025 19:40,TRK-31697093-xLgM,DHL,delivered
1392,3341,2/1/2025 14:38,TRK-73322493-AyQF,USPS,in_transit
1393,3347,12/29/2024 14:01,TRK-42700099-RqxS,UPS,in_transit
1394,3349,12/26/2024 20:48,TRK-02700111-jmEx,USPS,delivered
1395,3350,11/17/2024 0:12,TRK-61803336-hulC,DHL,delivered
1396,3351,5/30/2024 0:41,TRK-14674797-efMg,DHL,in_transit
1397,3353,8/11/2024 3:25,TRK-68569267-aTJH,USPS,delivered
1398,3359,4/2/2025 6:23,TRK-63642757-JvTK,UPS,delivered
1399,3360,5/22/2024 17:53,TRK-81083455-swUv,FedEx,in_transit
1400,3367,3/12/2025 10:59,TRK-65462753-czOR,FedEx,delivered
1401,3371,3/25/2025 15:14,TRK-48274459-rcVX,UPS,in_transit
1402,3375,7/7/2024 3:14,TRK-62631297-ftSi,UPS,delivered
1403,3376,1/14/2025 15:40,TRK-43366988-aLLC,DHL,delivered
1404,3381,1/22/2025 13:58,TRK-00152773-iBNX,FedEx,in_transit
1405,3383,12/27/2024 15:57,TRK-89853146-pkJB,USPS,in_transit
1406,3385,1/4/2025 6:06,TRK-87450929-hjRm,UPS,delivered
1407,3387,7/1/2024 5:53,TRK-46240845-Jmjg,FedEx,in_transit
1408,3388,3/14/2025 13:16,TRK-18013822-LIaI,DHL,in_transit
1409,3389,10/15/2024 20:28,TRK-32206760-eAhB,UPS,in_transit
1410,3391,2/6/2025 18:20,TRK-82519433-fdXi,UPS,in_transit
1411,3392,1/3/2025 15:18,TRK-06469531-YCCF,DHL,delivered
1412,3400,2/22/2025 21:16,TRK-41062034-hWAM,USPS,delivered
1413,3402,5/22/2024 17:44,TRK-46231884-UOkJ,DHL,in_transit
1414,3403,5/19/2024 5:47,TRK-58938907-UGsK,DHL,in_transit
1415,3408,6/22/2024 12:44,TRK-87209091-YqOV,UPS,in_transit
1416,3410,4/9/2025 7:25,TRK-82738898-ALFD,UPS,in_transit
1417,3411,3/8/2025 0:37,TRK-33626204-HSTc,FedEx,delivered
1418,3415,3/8/2025 2:21,TRK-72698895-qHfg,USPS,in_transit
1419,3416,3/8/2025 18:00,TRK-51112189-EMdM,DHL,in_transit
1420,3417,11/6/2024 3:12,TRK-41626865-KrBv,UPS,delivered
1421,3419,7/5/2024 9:55,TRK-37382777-AIIz,UPS,delivered
1422,3426,4/19/2025 7:12,TRK-90834422-mXJq,USPS,delivered
1423,3428,11/5/2024 9:16,TRK-68022045-UXYg,DHL,in_transit
1424,3431,9/12/2024 16:42,TRK-46470377-MKAt,FedEx,delivered
1425,3433,6/14/2024 14:37,TRK-15844689-jYPU,UPS,delivered
1426,3436,5/31/2024 4:47,TRK-19294076-RMvT,DHL,delivered
1427,3437,4/28/2025 18:16,TRK-27677972-KZDw,USPS,in_transit
1428,3438,9/9/2024 6:37,TRK-39917770-KUou,UPS,delivered
1429,3441,1/19/2025 13:27,TRK-53044007-WEaA,FedEx,delivered
1430,3442,10/16/2024 21:55,TRK-61259778-OfLJ,FedEx,delivered
1431,3446,11/19/2024 13:31,TRK-65382535-iNuL,FedEx,in_transit
1432,3447,7/31/2024 21:58,TRK-24665764-MJDA,UPS,delivered
1433,3449,11/9/2024 6:06,TRK-08980427-gEVe,DHL,in_transit
1434,3450,5/8/2024 4:39,TRK-04298833-UMvG,UPS,in_transit
1435,3451,7/27/2024 10:10,TRK-90178130-KjJu,DHL,delivered
1436,3465,11/5/2024 20:16,TRK-82277062-amjo,UPS,in_transit
1437,3467,4/19/2025 12:49,TRK-35166383-afRb,USPS,delivered
1438,3468,7/30/2024 12:28,TRK-93130000-YRDn,FedEx,in_transit
1439,3474,9/19/2024 3:16,TRK-81091418-ETTL,DHL,delivered
1440,3475,10/20/2024 4:17,TRK-87555366-MYWk,USPS,in_transit
1441,3480,6/14/2024 11:30,TRK-39526483-ZjPc,DHL,delivered
1442,3482,12/14/2024 1:45,TRK-68859616-dYQi,UPS,delivered
1443,3485,7/24/2024 22:53,TRK-81194871-CaBO,UPS,in_transit
1444,3488,6/2/2024 22:31,TRK-35497540-CjuN,UPS,delivered
1445,3489,4/23/2025 23:30,TRK-69007241-nQoU,FedEx,delivered
1446,3498,6/10/2024 5:18,TRK-40849533-VRTx,USPS,delivered
1447,3500,4/4/2025 5:38,TRK-06337571-pGwT,USPS,delivered
1448,3502,10/13/2024 22:29,TRK-31341539-iCnp,UPS,in_transit
1449,3503,7/24/2024 0:28,TRK-31800856-qYFw,USPS,in_transit
1450,3504,9/20/2024 18:32,TRK-77291064-ySHb,DHL,delivered
1451,3508,1/18/2025 1:33,TRK-53013319-XdMp,USPS,delivered
1452,3509,5/15/2024 19:00,TRK-42217458-UZtL,USPS,delivered
1453,3510,10/28/2024 6:32,TRK-02878710-pfYl,USPS,in_transit
1454,3511,11/23/2024 6:22,TRK-44116752-PShT,UPS,in_transit
1455,3519,10/2/2024 17:39,TRK-51760653-bBfX,USPS,delivered
1456,3530,7/13/2024 21:13,TRK-25189776-MVmx,USPS,in_transit
1457,3533,9/14/2024 6:57,TRK-53814476-Vrne,UPS,delivered
1458,3534,12/17/2024 14:39,TRK-68112533-vwtl,DHL,delivered
1459,3535,4/11/2025 9:09,TRK-39424495-wDkE,UPS,in_transit
1460,3536,11/24/2024 0:29,TRK-06818399-BITp,DHL,in_transit
1461,3537,2/3/2025 3:26,TRK-64553079-Jwrg,UPS,delivered
1462,3540,10/21/2024 11:06,TRK-84244611-Iryu,USPS,delivered
1463,3547,2/7/2025 18:53,TRK-39865687-RIZm,DHL,in_transit
1464,3548,7/10/2024 21:18,TRK-44722327-Yeyo,FedEx,in_transit
1465,3550,10/9/2024 11:11,TRK-91227085-OCyu,USPS,delivered
1466,3552,9/19/2024 14:24,TRK-08199393-dJwm,UPS,delivered
1467,3559,10/27/2024 12:24,TRK-40353120-PZYm,UPS,in_transit
1468,3560,1/30/2025 13:13,TRK-31616970-ALSO,UPS,in_transit
1469,3565,6/30/2024 6:12,TRK-68587725-MtyD,FedEx,in_transit
1470,3566,11/4/2024 11:15,TRK-86991645-XqmS,DHL,in_transit
1471,3568,7/20/2024 3:48,TRK-98129179-JTOh,FedEx,in_transit
1472,3569,3/23/2025 13:42,TRK-38794442-qpYQ,UPS,in_transit
1473,3570,6/10/2024 17:53,TRK-86500739-Rwfn,USPS,in_transit
1474,3574,1/25/2025 22:18,TRK-07284918-yGqz,USPS,in_transit
1475,3575,9/16/2024 3:42,TRK-90558037-QmFL,USPS,in_transit
1476,3576,8/27/2024 10:44,TRK-27079900-KSPo,USPS,delivered
1477,3577,11/8/2024 5:50,TRK-66588350-CRUj,FedEx,in_transit
1478,3578,9/5/2024 17:58,TRK-48499446-Cdra,FedEx,delivered
1479,3583,1/14/2025 0:42,TRK-16355410-qMki,USPS,delivered
1480,3586,1/8/2025 16:07,TRK-90246441-MRaO,UPS,delivered
1481,3589,9/9/2024 22:16,TRK-42415729-rWQL,DHL,delivered
1482,3590,2/23/2025 13:40,TRK-79465491-zMDT,UPS,delivered
1483,3591,4/15/2025 18:38,TRK-93393965-mLtN,UPS,delivered
1484,3592,5/26/2024 18:50,TRK-93816897-NiFu,DHL,delivered
1485,3593,10/18/2024 15:32,TRK-73867897-Qtdi,FedEx,in_transit
1486,3597,10/22/2024 20:07,TRK-49980754-viYC,DHL,in_transit
1487,3598,12/20/2024 8:14,TRK-22225817-hWMM,USPS,in_transit
1488,3600,1/9/2025 18:00,TRK-43310581-ZYrV,FedEx,delivered
1489,3602,1/16/2025 5:04,TRK-67980590-BFSH,UPS,in_transit
1490,3604,7/29/2024 8:13,TRK-78919150-nivK,USPS,delivered
1491,3605,10/17/2024 11:55,TRK-20699753-yNDZ,FedEx,delivered
1492,3608,5/16/2024 21:33,TRK-00042795-INMI,DHL,in_transit
1493,3613,11/3/2024 9:38,TRK-84939296-VJKy,FedEx,in_transit
1494,3614,5/21/2024 17:06,TRK-10555847-Ljfk,FedEx,delivered
1495,3615,7/16/2024 21:52,TRK-81197685-MSut,FedEx,in_transit
1496,3616,8/6/2024 11:33,TRK-80527242-qeVR,USPS,delivered
1497,3620,12/9/2024 8:58,TRK-66614735-HXdx,DHL,delivered
1498,3621,9/20/2024 4:35,TRK-74100021-kPsn,DHL,delivered
1499,3623,6/19/2024 8:17,TRK-31308867-ZToe,FedEx,delivered
1500,3626,3/30/2025 10:21,TRK-22596074-Jyze,USPS,delivered
1501,3627,2/6/2025 3:14,TRK-55577530-NJij,UPS,delivered
1502,3630,8/26/2024 20:08,TRK-70040510-lqRQ,FedEx,delivered
1503,3635,5/7/2024 14:23,TRK-64767592-ETcT,UPS,delivered
1504,3636,6/12/2024 5:09,TRK-51885707-Teqy,DHL,in_transit
1505,3637,12/13/2024 22:33,TRK-24742781-brbf,UPS,in_transit
1506,3638,6/5/2024 20:39,TRK-34461711-Htrq,DHL,in_transit
1507,3641,12/1/2024 14:25,TRK-49178390-RBSA,USPS,delivered
1508,3643,11/24/2024 2:54,TRK-93712963-QuxH,FedEx,delivered
1509,3644,5/11/2024 11:14,TRK-21215119-fsMK,DHL,delivered
1510,3645,11/16/2024 10:38,TRK-87670029-LtGf,FedEx,delivered
1511,3646,9/19/2024 21:50,TRK-97072370-VeSB,DHL,delivered
1512,3654,3/9/2025 8:11,TRK-80238885-qLkl,DHL,delivered
1513,3655,3/3/2025 13:23,TRK-50376796-yLZz,UPS,delivered
1514,3656,6/23/2024 16:05,TRK-79553344-jspf,UPS,in_transit
1515,3659,9/22/2024 15:04,TRK-80026706-RTIt,FedEx,delivered
1516,3661,4/6/2025 22:21,TRK-74006679-JqLM,FedEx,in_transit
1517,3667,3/25/2025 1:04,TRK-39640139-OIxX,FedEx,delivered
1518,3673,3/20/2025 7:39,TRK-02912098-LHts,FedEx,in_transit
1519,3674,8/15/2024 7:55,TRK-31087565-PhTS,DHL,in_transit
1520,3676,12/2/2024 8:58,TRK-40848083-AnWn,UPS,in_transit
1521,3677,7/18/2024 1:35,TRK-92599717-oiVv,USPS,in_transit
1522,3681,1/15/2025 16:31,TRK-76056634-ZCQg,FedEx,in_transit
1523,3682,10/30/2024 4:40,TRK-53645491-EAVR,FedEx,in_transit
1524,3685,12/7/2024 1:26,TRK-77321930-dwcF,FedEx,in_transit
1525,3687,9/26/2024 2:46,TRK-27138632-EWos,FedEx,delivered
1526,3688,10/4/2024 21:24,TRK-06445127-NwjC,UPS,in_transit
1527,3689,2/25/2025 11:38,TRK-95182517-RERl,DHL,in_transit
1528,3693,10/6/2024 9:10,TRK-19189349-WVpo,DHL,delivered
1529,3695,9/23/2024 5:05,TRK-77120420-Ncag,DHL,in_transit
1530,3696,4/18/2025 9:53,TRK-08172972-RaMV,UPS,delivered
1531,3698,3/23/2025 2:21,TRK-54388360-fGqx,FedEx,in_transit
1532,3699,11/9/2024 23:50,TRK-79257267-bYjR,UPS,delivered
1533,3701,12/13/2024 13:52,TRK-44349042-GXlF,DHL,in_transit
1534,3705,4/5/2025 10:05,TRK-41488218-GVRl,UPS,in_transit
1535,3708,4/17/2025 23:40,TRK-56545009-Uink,USPS,in_transit
1536,3710,12/23/2024 0:15,TRK-95791857-sDpr,USPS,in_transit
1537,3715,11/29/2024 9:41,TRK-76147953-rDZM,FedEx,in_transit
1538,3716,6/11/2024 0:55,TRK-17123591-EWgh,FedEx,in_transit
1539,3718,2/6/2025 13:32,TRK-18162742-jaeP,DHL,in_transit
1540,3720,10/2/2024 11:02,TRK-37626413-Krlo,USPS,delivered
1541,3722,1/15/2025 0:26,TRK-28115160-zjqP,USPS,delivered
1542,3731,12/16/2024 3:22,TRK-46394877-iRiX,FedEx,in_transit
1543,3733,10/3/2024 9:50,TRK-18800469-Vpgq,FedEx,in_transit
1544,3734,12/19/2024 21:51,TRK-68299789-kWae,UPS,delivered
1545,3738,9/24/2024 17:22,TRK-47036449-aqLT,DHL,delivered
1546,3739,12/4/2024 3:48,TRK-77667354-vGnm,DHL,in_transit
1547,3740,3/14/2025 11:34,TRK-28867556-OTLj,UPS,in_transit
1548,3744,3/26/2025 3:28,TRK-81195509-Uxif,DHL,delivered
1549,3745,3/29/2025 14:31,TRK-63703912-zOQr,UPS,in_transit
1550,3746,4/27/2025 7:02,TRK-61852444-gYyG,UPS,delivered
1551,3747,1/19/2025 16:42,TRK-90729144-jmaj,DHL,delivered
1552,3751,2/25/2025 13:38,TRK-46804385-yHzt,UPS,delivered
1553,3753,9/26/2024 13:28,TRK-67986936-PHxk,DHL,delivered
1554,3754,4/30/2025 2:59,TRK-28533720-PLjj,UPS,delivered
1555,3757,10/10/2024 5:25,TRK-55191900-jPTd,USPS,in_transit
1556,3758,10/19/2024 1:19,TRK-13033668-tvhE,FedEx,in_transit
1557,3763,7/2/2024 12:51,TRK-01172029-Mxxd,FedEx,in_transit
1558,3769,8/1/2024 3:59,TRK-15693977-soWf,DHL,delivered
1559,3772,10/21/2024 15:22,TRK-80127611-WDLH,FedEx,in_transit
1560,3773,9/7/2024 14:42,TRK-49719985-lmfm,UPS,delivered
1561,3775,9/16/2024 0:34,TRK-76887250-Krae,UPS,in_transit
1562,3779,8/22/2024 2:32,TRK-86638238-FKuL,FedEx,delivered
1563,3780,11/23/2024 23:53,TRK-47241496-GiKY,USPS,delivered
1564,3784,8/25/2024 17:11,TRK-62625061-Golr,UPS,delivered
1565,3787,2/28/2025 23:46,TRK-32627879-mvor,FedEx,in_transit
1566,3788,7/16/2024 8:19,TRK-41667093-sSIA,UPS,delivered
1567,3790,10/19/2024 13:50,TRK-16132882-lSLG,DHL,delivered
1568,3796,9/24/2024 9:26,TRK-55388175-DIOT,FedEx,in_transit
1569,3797,8/5/2024 9:57,TRK-02224819-Bola,UPS,delivered
1570,3799,12/17/2024 21:45,TRK-04032401-xvnc,DHL,delivered
1571,3802,8/4/2024 1:34,TRK-63230083-ZKZc,DHL,delivered
1572,3804,5/18/2024 6:34,TRK-13268383-yxKv,FedEx,in_transit
1573,3810,10/8/2024 22:17,TRK-38301690-szfg,FedEx,in_transit
1574,3813,5/6/2024 1:38,TRK-37369406-GGiV,FedEx,in_transit
1575,3814,2/28/2025 0:24,TRK-05320926-tZtY,DHL,delivered
1576,3815,11/1/2024 17:13,TRK-21561495-lyTd,DHL,delivered
1577,3818,5/26/2024 9:24,TRK-07224846-VhmX,FedEx,delivered
1578,3821,1/18/2025 17:41,TRK-39541562-bUVP,UPS,delivered
1579,3825,11/7/2024 6:31,TRK-70804779-MsEz,FedEx,delivered
1580,3826,9/15/2024 12:43,TRK-25413621-lDGY,USPS,in_transit
1581,3828,6/3/2024 4:38,TRK-87884806-NlWy,UPS,delivered
1582,3829,2/23/2025 15:39,TRK-47316895-BMbn,DHL,in_transit
1583,3830,3/13/2025 12:32,TRK-73444604-QDGP,USPS,delivered
1584,3833,7/12/2024 4:13,TRK-17968831-nGjS,DHL,in_transit
1585,3837,4/30/2025 8:11,TRK-07191248-Oiaf,FedEx,in_transit
1586,3838,6/7/2024 2:35,TRK-73145436-FLma,USPS,delivered
1587,3840,12/1/2024 7:46,TRK-17566763-cjPX,DHL,delivered
1588,3841,12/10/2024 10:03,TRK-30228250-FbmB,UPS,in_transit
1589,3847,11/30/2024 12:24,TRK-94378010-dqJV,FedEx,delivered
1590,3850,9/13/2024 1:55,TRK-68264139-gmHC,FedEx,delivered
1591,3851,9/30/2024 12:11,TRK-63387327-vtBc,DHL,delivered
1592,3857,7/28/2024 17:49,TRK-65393230-yfwj,DHL,in_transit
1593,3860,12/25/2024 12:03,TRK-00205847-CNZq,USPS,delivered
1594,3861,9/18/2024 17:49,TRK-74708532-BLDH,UPS,delivered
1595,3864,4/19/2025 18:09,TRK-33289487-UbhP,UPS,in_transit
1596,3868,5/26/2024 18:51,TRK-44806397-TRBZ,FedEx,in_transit
1597,3869,1/19/2025 1:19,TRK-20477495-TIyt,USPS,delivered
1598,3872,1/21/2025 20:51,TRK-47621043-KIIl,DHL,in_transit
1599,3873,5/1/2025 19:58,TRK-90291594-OLSF,UPS,in_transit
1600,3874,10/31/2024 5:59,TRK-75737082-WRgr,FedEx,in_transit
1601,3876,7/12/2024 13:14,TRK-03823891-Eljn,USPS,in_transit
1602,3880,8/8/2024 12:53,TRK-76716982-Nzsj,DHL,delivered
